Geneid	Locus	Namespace	GO.ID	GO.term	pubMedId	EvidenceCode
Ntsc3905	NCU08110	cellular_component	GO:0005783	endoplasmic reticulum	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc3905	NCU08110	cellular_component	GO:0031310	intrinsic to vacuolar membrane	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc3905	NCU08110	cellular_component	GO:0033254	vacuolar transporter chaperone complex	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc3904	NCU08114	biological_process	GO:0019533	cellobiose transport	20829451	IDA: Inferred from Direct Assay
Ntsc3904	NCU08114	biological_process	GO:0030245	cellulose catabolic process	20829451	IMP: Inferred from Mutant Phenotype
Ntsc3902	NCU08118	biological_process	GO:0016562	protein import into peroxisome matrix, receptor recycling	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc3902	NCU08118	cellular_component	GO:0005624	membrane fraction	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc3902	NCU08118	cellular_component	GO:0005625	soluble fraction	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc3902	NCU08118	cellular_component	GO:0005777	peroxisome	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc3902	NCU08118	molecular_function	GO:0016887	ATPase activity	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc3902	NCU08118	molecular_function	GO:0046982	protein heterodimerization activity	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc3901	NCU08120	cellular_component	GO:0005761	mitochondrial ribosome	21145408	IDA: Inferred from Direct Assay
Ntsc2533	NCU08133	biological_process	GO:0009416	response to light stimulus	19262566	IEP: Inferred from Expression Pattern
Ntsc7220	NCU08145	cellular_component	GO:0005739	mitochondrion	21145408	IDA: Inferred from Direct Assay
Ntsc7219	NCU08159	biological_process	GO:0009416	response to light stimulus	20675579	IEP: Inferred from Expression Pattern
Ntsc7197	NCU08162	biological_process	GO:0006526	arginine biosynthetic process	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc7197	NCU08162	cellular_component	GO:0005829	cytosol	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc7197	NCU08162	molecular_function	GO:0004056	argininosuccinate lyase activity	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc6121	NCU08190	biological_process	GO:0009416	response to light stimulus	19262566	IEP: Inferred from Expression Pattern
Ntsc6128	NCU08195	biological_process	GO:0006420	arginyl-tRNA aminoacylation	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc6128	NCU08195	cellular_component	GO:0005739	mitochondrion	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc6128	NCU08195	molecular_function	GO:0004814	arginine-tRNA ligase activity	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc6126	NCU08216	biological_process	GO:0019344	cysteine biosynthetic process	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc6126	NCU08216	cellular_component	GO:0005737	cytoplasm	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc6126	NCU08216	cellular_component	GO:0005739	mitochondrion	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc6126	NCU08216	molecular_function	GO:0004122	cystathionine beta-synthase activity	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc6124	NCU08225	biological_process	GO:0010045	response to nickel ion	21840412	IEP: Inferred from Expression Pattern
Ntsc6124	NCU08225	biological_process	GO:0015675	nickel ion transport	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc6124	NCU08225	biological_process	GO:0034254	regulation of urea catabolic process	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc6124	NCU08225	biological_process	GO:0034254	regulation of urea catabolic process	21840412	IMP: Inferred from Mutant Phenotype
Ntsc6124	NCU08225	biological_process	GO:0035444	nickel ion transmembrane transport	21840412	IGI: Inferred from Genetic Interaction
Ntsc6124	NCU08225	cellular_component	GO:0005783	endoplasmic reticulum	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc6124	NCU08225	cellular_component	GO:0005886	plasma membrane	21840412	IDA: Inferred from Direct Assay
Ntsc6124	NCU08225	cellular_component	GO:0005887	integral to plasma membrane	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc6124	NCU08225	molecular_function	GO:0015099	nickel ion transmembrane transporter activity	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc6124	NCU08225	molecular_function	GO:0015099	nickel ion transmembrane transporter activity	21840412	IGI: Inferred from Genetic Interaction
Ntsc1793	NCU08280	biological_process	GO:0009416	response to light stimulus	19262566	IEP: Inferred from Expression Pattern
Ntsc5044	NCU08290	biological_process	GO:0009416	response to light stimulus	19262566	IEP: Inferred from Expression Pattern
Ntsc5059	NCU08291	biological_process	GO:0006783	heme biosynthetic process	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc5059	NCU08291	biological_process	GO:0009416	response to light stimulus	19262566	IEP: Inferred from Expression Pattern
Ntsc5059	NCU08291	cellular_component	GO:0005739	mitochondrion	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc5059	NCU08291	cellular_component	GO:0005743	mitochondrial inner membrane	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc5059	NCU08291	molecular_function	GO:0004325	ferrochelatase activity	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc5070	NCU08294	biological_process	GO:0000909	sporocarp development involved in sexual reproduction	16801547	IMP: Inferred from Mutant Phenotype
Ntsc5070	NCU08294	biological_process	GO:0070787	conidiophore development	16801547	IMP: Inferred from Mutant Phenotype
Ntsc5070	NCU08294	biological_process	GO:0071998	ascospore release from ascus	16801547	IMP: Inferred from Mutant Phenotype
Ntsc5070	NCU08294	molecular_function	GO:0016563	transcription activator activity	8662193	IDA: Inferred from Direct Assay
Ntsc5070	NCU08294	molecular_function	GO:0019904	protein domain specific binding	9632783	IDA: Inferred from Direct Assay
Ntsc5057	NCU08296	cellular_component	GO:0005761	mitochondrial ribosome	21145408	IDA: Inferred from Direct Assay
Ntsc5057	NCU08296	cellular_component	GO:0031966	mitochondrial membrane	21145408	IDA: Inferred from Direct Assay
Ntsc1788	NCU08299	biological_process	GO:0006412	translation	16451194	IC: Inferred by Curator
Ntsc1788	NCU08299	cellular_component	GO:0005762	mitochondrial large ribosomal subunit	16451194	IPI: Inferred from Physical Interaction
Ntsc1788	NCU08299	molecular_function	GO:0003735	structural constituent of ribosome	16451194	IPI: Inferred from Physical Interaction
Ntsc5069	NCU08301	biological_process	GO:0006470	protein dephosphorylation	19020516	IMP: Inferred from Mutant Phenotype
Ntsc5069	NCU08301	biological_process	GO:0006807	nitrogen compound metabolic process	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc5069	NCU08301	biological_process	GO:0042752	regulation of circadian rhythm	19020516	IMP: Inferred from Mutant Phenotype
Ntsc5069	NCU08301	cellular_component	GO:0005634	nucleus	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc5069	NCU08301	cellular_component	GO:0005737	cytoplasm	19020516	IDA: Inferred from Direct Assay
Ntsc5069	NCU08301	molecular_function	GO:0004722	protein serine/threonine phosphatase activity	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc1787	NCU08325	molecular_function	GO:0015317	phosphate:hydrogen symporter activity	7732001	IMP: Inferred from Mutant Phenotype
Ntsc5028	NCU08329	biological_process	GO:0006412	translation	16451194	IC: Inferred by Curator
Ntsc5028	NCU08329	cellular_component	GO:0005761	mitochondrial ribosome	21145408	IDA: Inferred from Direct Assay
Ntsc5028	NCU08329	cellular_component	GO:0005762	mitochondrial large ribosomal subunit	16451194	IPI: Inferred from Physical Interaction
Ntsc5028	NCU08329	molecular_function	GO:0003735	structural constituent of ribosome	16451194	IPI: Inferred from Physical Interaction
Ntsc3208	NCU08332	biological_process	GO:0009268	response to pH	19071122	IEP: Inferred from Expression Pattern
Ntsc3208	NCU08332	biological_process	GO:0019835	cytolysis	10783241	IMP: Inferred from Mutant Phenotype
Ntsc3208	NCU08332	biological_process	GO:0048315	conidium formation	11273682	IMP: Inferred from Mutant Phenotype
Ntsc3208	NCU08332	cellular_component	GO:0005777	peroxisome	15800068	IEP: Inferred from Expression Pattern
Ntsc3208	NCU08332	cellular_component	GO:0009514	glyoxysome	20707002	IDA: Inferred from Direct Assay
Ntsc3208	NCU08332	cellular_component	GO:0044464	cell part	21296914	NR: Not Recorded
Ntsc3208	NCU08332	molecular_function	GO:0005198	structural molecule activity	21296914	IC: Inferred by Curator
Ntsc3242	NCU08336	biological_process	GO:0006099	tricarboxylic acid cycle	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc3242	NCU08336	biological_process	GO:0006121	mitochondrial electron transport, succinate to ubiquinone	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc3242	NCU08336	cellular_component	GO:0005739	mitochondrion	17873079	IDA: Inferred from Direct Assay
Ntsc3242	NCU08336	cellular_component	GO:0005749	mitochondrial respiratory chain complex II	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc3242	NCU08336	molecular_function	GO:0008177	succinate dehydrogenase (ubiquinone) activity	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc3209	NCU08342	biological_process	GO:0000338	protein deneddylation	21151958	IMP: Inferred from Mutant Phenotype
Ntsc3209	NCU08342	biological_process	GO:0040009	regulation of growth rate	21151958	IMP: Inferred from Mutant Phenotype
Ntsc3209	NCU08342	biological_process	GO:0042752	regulation of circadian rhythm	21151958	IMP: Inferred from Mutant Phenotype
Ntsc3209	NCU08342	biological_process	GO:0043153	entrainment of circadian clock by photoperiod	21151958	IMP: Inferred from Mutant Phenotype
Ntsc3209	NCU08342	biological_process	GO:0048315	conidium formation	21151958	IMP: Inferred from Mutant Phenotype
Ntsc3209	NCU08342	biological_process	GO:0070787	conidiophore development	21151958	IMP: Inferred from Mutant Phenotype
Ntsc3209	NCU08342	cellular_component	GO:0008180	signalosome	21151958	TAS: Traceable Author Statement
Ntsc3210	NCU08344	biological_process	GO:0006412	translation	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc3210	NCU08344	cellular_component	GO:0022625	cytosolic large ribosomal subunit	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc3210	NCU08344	molecular_function	GO:0003735	structural constituent of ribosome	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc3229	NCU08351	biological_process	GO:0043331	response to dsRNA	17371837	IEP: Inferred from Expression Pattern
Ntsc3230	NCU08352	biological_process	GO:0006979	response to oxidative stress	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc3230	NCU08352	biological_process	GO:0010378	temperature compensation of the circadian clock	9136004	IMP: Inferred from Mutant Phenotype
Ntsc3230	NCU08352	biological_process	GO:0042752	regulation of circadian rhythm	9136004	IMP: Inferred from Mutant Phenotype
Ntsc3230	NCU08352	biological_process	GO:0045454	cell redox homeostasis	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc3230	NCU08352	cellular_component	GO:0005737	cytoplasm	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc3230	NCU08352	molecular_function	GO:0004791	thioredoxin-disulfide reductase activity	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc3230	NCU08352	molecular_function	GO:0008198	ferrous iron binding	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc3232	NCU08354	cellular_component	GO:0005741	mitochondrial outer membrane	16294304	IDA: Inferred from Direct Assay
Ntsc3234	NCU08356	cellular_component	GO:0005741	mitochondrial outer membrane	16294304	IDA: Inferred from Direct Assay
Ntsc3211	NCU08359	biological_process	GO:0043331	response to dsRNA	17371837	IEP: Inferred from Expression Pattern
Ntsc3245	NCU08384	biological_process	GO:0042732	D-xylose metabolic process	15746370	IDA: Inferred from Direct Assay
Ntsc3245	NCU08384	molecular_function	GO:0070402	NADPH binding	8620033	IDA: Inferred from Direct Assay
Ntsc3247	NCU08389	biological_process	GO:0006412	translation	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc3247	NCU08389	cellular_component	GO:0022625	cytosolic large ribosomal subunit	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc3247	NCU08389	molecular_function	GO:0003735	structural constituent of ribosome	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc6582	NCU08409	biological_process	GO:0000162	tryptophan biosynthetic process	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc6582	NCU08409	cellular_component	GO:0005634	nucleus	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc6582	NCU08409	cellular_component	GO:0005737	cytoplasm	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc6582	NCU08409	molecular_function	GO:0004834	tryptophan synthase activity	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc2282	NCU08410	cellular_component	GO:0005761	mitochondrial ribosome	21145408	IDA: Inferred from Direct Assay
Ntsc6598	NCU08418	biological_process	GO:0009416	response to light stimulus	19262566	IEP: Inferred from Expression Pattern
Ntsc6602	NCU08434	biological_process	GO:0043331	response to dsRNA	17371837	IEP: Inferred from Expression Pattern
Ntsc6586	NCU08435	biological_process	GO:0043331	response to dsRNA	17371837	IEP: Inferred from Expression Pattern
Ntsc6587	NCU08440	biological_process	GO:0009416	response to light stimulus	19262566	IEP: Inferred from Expression Pattern
Ntsc6565	NCU08455	biological_process	GO:0009416	response to light stimulus	19262566	IEP: Inferred from Expression Pattern
Ntsc6558	NCU08468	biological_process	GO:0030448	hyphal growth	22291944	IMP: Inferred from Mutant Phenotype
Ntsc6558	NCU08468	biological_process	GO:0048315	conidium formation	22291944	IMP: Inferred from Mutant Phenotype
Ntsc6558	NCU08468	cellular_component	GO:0001411	hyphal tip	22291944	IDA: Inferred from Direct Assay
Ntsc6558	NCU08468	cellular_component	GO:0005826	actomyosin contractile ring	22291944	IDA: Inferred from Direct Assay
Ntsc6558	NCU08468	cellular_component	GO:0045177	apical part of cell	22291944	IDA: Inferred from Direct Assay
Ntsc6564	NCU08480	biological_process	GO:0009408	response to heat	18586951	IMP: Inferred from Mutant Phenotype
Ntsc6564	NCU08480	biological_process	GO:0009416	response to light stimulus	20675579	IEP: Inferred from Expression Pattern
Ntsc6564	NCU08480	biological_process	GO:0048315	conidium formation	18586951	IMP: Inferred from Mutant Phenotype
Ntsc6549	NCU08501	biological_process	GO:0009416	response to light stimulus	19262566	IEP: Inferred from Expression Pattern
Ntsc6541	NCU08502	biological_process	GO:0006412	translation	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc6541	NCU08502	cellular_component	GO:0005634	nucleus	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc6541	NCU08502	cellular_component	GO:0022627	cytosolic small ribosomal subunit	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc6541	NCU08502	molecular_function	GO:0003723	RNA binding	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc6541	NCU08502	molecular_function	GO:0003735	structural constituent of ribosome	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc6541	NCU08502	molecular_function	GO:0005515	protein binding	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc6533	NCU08512	biological_process	GO:0009408	response to heat	18586951	IEP: Inferred from Expression Pattern
